// 8332 mirai-httpflooding-2-dec
"No.","Time","Source","Destination","Protocol","Length","Info"
"105138","278.985379","192.168.0.24","223.39.123.191","TLSv1","331","Application Data"
"105144","278.997663","223.39.123.191","192.168.0.24","TLSv1","538","Application Data, Application Data, Application Data, Application Data"
"105148","279.033128","192.168.0.24","223.39.123.191","TLSv1","331","Application Data"
"105149","279.044877","223.39.123.191","192.168.0.24","TLSv1","538","Application Data, Application Data, Application Data, Application Data"
"105165","279.195163","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"105169","279.252540","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"105177","279.343895","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"105212","279.464353","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"105230","279.526940","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"105245","279.590778","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"105270","279.691289","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"105298","279.957012","192.168.0.19","163.152.1.1","DNS","82","Standard query 0x320b A router3.teamviewer.com"
"105355","280.490866","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"105434","280.889487","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"105450","280.963483","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"105470","281.051225","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data, Encrypted Data"
"105484","281.114745","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"105546","281.427628","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"105564","281.641325","192.168.0.1","239.255.255.250","SSDP","414","NOTIFY * HTTP/1.1 "
"105565","281.641409","192.168.0.1","239.255.255.250","SSDP","486","NOTIFY * HTTP/1.1 "
"105566","281.641546","192.168.0.1","239.255.255.250","SSDP","414","NOTIFY * HTTP/1.1 "
"105567","281.641618","192.168.0.1","239.255.255.250","SSDP","486","NOTIFY * HTTP/1.1 "
"105568","281.641891","192.168.0.1","239.255.255.250","SSDP","414","NOTIFY * HTTP/1.1 "
"105569","281.642007","192.168.0.1","239.255.255.250","SSDP","486","NOTIFY * HTTP/1.1 "
"105570","281.642083","192.168.0.1","239.255.255.250","SSDP","482","NOTIFY * HTTP/1.1 "
"105571","281.642156","192.168.0.1","239.255.255.250","SSDP","414","NOTIFY * HTTP/1.1 "
"105572","281.642292","192.168.0.1","239.255.255.250","SSDP","486","NOTIFY * HTTP/1.1 "
"105573","281.642366","192.168.0.1","239.255.255.250","SSDP","482","NOTIFY * HTTP/1.1 "
"105574","281.642560","192.168.0.1","239.255.255.250","SSDP","414","NOTIFY * HTTP/1.1 "
"105575","281.642634","192.168.0.1","239.255.255.250","SSDP","486","NOTIFY * HTTP/1.1 "
"105576","281.642754","192.168.0.1","239.255.255.250","SSDP","414","NOTIFY * HTTP/1.1 "
"105577","281.642826","192.168.0.1","239.255.255.250","SSDP","486","NOTIFY * HTTP/1.1 "
"105578","281.643148","192.168.0.1","239.255.255.250","SSDP","414","NOTIFY * HTTP/1.1 "
"105579","281.643262","192.168.0.1","239.255.255.250","SSDP","486","NOTIFY * HTTP/1.1 "
"105580","281.643387","192.168.0.1","239.255.255.250","SSDP","414","NOTIFY * HTTP/1.1 "
"105581","281.643770","192.168.0.1","239.255.255.250","SSDP","486","NOTIFY * HTTP/1.1 "
"105582","281.644259","192.168.0.1","239.255.255.250","SSDP","414","NOTIFY * HTTP/1.1 "
"105583","281.644446","192.168.0.1","239.255.255.250","SSDP","486","NOTIFY * HTTP/1.1 "
"105584","281.646239","192.168.0.1","239.255.255.250","SSDP","414","NOTIFY * HTTP/1.1 "
"105585","281.647417","192.168.0.1","239.255.255.250","SSDP","486","NOTIFY * HTTP/1.1 "
"105586","281.647616","192.168.0.1","239.255.255.250","SSDP","462","NOTIFY * HTTP/1.1 "
"105587","281.647694","192.168.0.1","239.255.255.250","SSDP","494","NOTIFY * HTTP/1.1 "
"105588","281.647837","192.168.0.1","239.255.255.250","SSDP","476","NOTIFY * HTTP/1.1 "
"105589","281.647913","192.168.0.1","239.255.255.250","SSDP","414","NOTIFY * HTTP/1.1 "
"105590","281.651244","192.168.0.1","239.255.255.250","SSDP","482","NOTIFY * HTTP/1.1 "
"105591","281.651328","192.168.0.1","239.255.255.250","SSDP","462","NOTIFY * HTTP/1.1 "
"105592","281.651471","192.168.0.1","239.255.255.250","SSDP","494","NOTIFY * HTTP/1.1 "
"105593","281.651543","192.168.0.1","239.255.255.250","SSDP","476","NOTIFY * HTTP/1.1 "
"105594","281.651617","192.168.0.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"105595","281.651693","192.168.0.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"105596","281.651830","192.168.0.1","239.255.255.250","SSDP","482","NOTIFY * HTTP/1.1 "
"105597","281.651907","192.168.0.1","239.255.255.250","SSDP","462","NOTIFY * HTTP/1.1 "
"105598","281.651980","192.168.0.1","239.255.255.250","SSDP","494","NOTIFY * HTTP/1.1 "
"105599","281.652106","192.168.0.1","239.255.255.250","SSDP","476","NOTIFY * HTTP/1.1 "
"105600","281.652179","192.168.0.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"105601","281.652257","192.168.0.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"105602","281.652385","192.168.0.1","239.255.255.250","SSDP","482","NOTIFY * HTTP/1.1 "
"105603","281.652458","192.168.0.1","239.255.255.250","SSDP","462","NOTIFY * HTTP/1.1 "
"105604","281.652536","192.168.0.1","239.255.255.250","SSDP","494","NOTIFY * HTTP/1.1 "
"105605","281.652667","192.168.0.1","239.255.255.250","SSDP","476","NOTIFY * HTTP/1.1 "
"105606","281.652740","192.168.0.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"105607","281.652814","192.168.0.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"105608","281.652951","192.168.0.1","239.255.255.250","SSDP","482","NOTIFY * HTTP/1.1 "
"105609","281.653026","192.168.0.1","239.255.255.250","SSDP","462","NOTIFY * HTTP/1.1 "
"105610","281.653149","192.168.0.1","239.255.255.250","SSDP","494","NOTIFY * HTTP/1.1 "
"105611","281.653223","192.168.0.1","239.255.255.250","SSDP","476","NOTIFY * HTTP/1.1 "
"105612","281.653296","192.168.0.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"105613","281.653415","192.168.0.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"105614","281.653733","192.168.0.1","239.255.255.250","SSDP","482","NOTIFY * HTTP/1.1 "
"105615","281.653845","192.168.0.1","239.255.255.250","SSDP","462","NOTIFY * HTTP/1.1 "
"105616","281.653969","192.168.0.1","239.255.255.250","SSDP","494","NOTIFY * HTTP/1.1 "
"105617","281.654041","192.168.0.1","239.255.255.250","SSDP","476","NOTIFY * HTTP/1.1 "
"105618","281.654154","192.168.0.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"105619","281.654271","192.168.0.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"105620","281.655606","192.168.0.1","239.255.255.250","SSDP","482","NOTIFY * HTTP/1.1 "
"105621","281.655929","192.168.0.1","239.255.255.250","SSDP","462","NOTIFY * HTTP/1.1 "
"105622","281.656259","192.168.0.1","239.255.255.250","SSDP","494","NOTIFY * HTTP/1.1 "
"105623","281.656570","192.168.0.1","239.255.255.250","SSDP","476","NOTIFY * HTTP/1.1 "
"105624","281.656888","192.168.0.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"105625","281.657076","192.168.0.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"105626","281.657265","192.168.0.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"105627","281.657343","192.168.0.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"105628","281.657467","192.168.0.1","239.255.255.250","SSDP","486","NOTIFY * HTTP/1.1 "
"105629","281.657541","192.168.0.1","239.255.255.250","SSDP","482","NOTIFY * HTTP/1.1 "
"105630","281.657734","192.168.0.1","239.255.255.250","SSDP","462","NOTIFY * HTTP/1.1 "
"105631","281.657821","192.168.0.1","239.255.255.250","SSDP","494","NOTIFY * HTTP/1.1 "
"105632","281.657898","192.168.0.1","239.255.255.250","SSDP","476","NOTIFY * HTTP/1.1 "
"105633","281.658030","192.168.0.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"105634","281.658106","192.168.0.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"105647","281.754597","192.168.0.1","239.255.255.250","SSDP","414","NOTIFY * HTTP/1.1 "
"105648","281.754680","192.168.0.1","239.255.255.250","SSDP","486","NOTIFY * HTTP/1.1 "
"105649","281.754754","192.168.0.1","239.255.255.250","SSDP","482","NOTIFY * HTTP/1.1 "
"105650","281.754827","192.168.0.1","239.255.255.250","SSDP","462","NOTIFY * HTTP/1.1 "
"105651","281.754975","192.168.0.1","239.255.255.250","SSDP","494","NOTIFY * HTTP/1.1 "
"105652","281.755050","192.168.0.1","239.255.255.250","SSDP","476","NOTIFY * HTTP/1.1 "
"105653","281.755124","192.168.0.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"105654","281.755197","192.168.0.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"105656","281.772052","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"105661","281.794552","192.168.0.24","223.39.118.176","TLSv1","719","Application Data"
"105674","282.038679","223.39.118.176","192.168.0.24","TLSv1","459","Application Data"
"105676","282.069649","192.168.0.24","223.39.118.176","TLSv1","715","[TCP Spurious Retransmission] , Application Data"
"105730","282.470317","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"105732","282.478965","223.39.123.194","192.168.0.24","TLSv1","1514","Application Data"
"105733","282.479114","223.39.123.194","192.168.0.24","TLSv1","1132","Application Data"
"105739","282.506828","192.168.0.33","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"105740","282.507160","192.168.0.33","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"105741","282.507511","192.168.0.33","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"105742","282.508675","192.168.0.33","239.255.255.250","SSDP","189","M-SEARCH * HTTP/1.1 "
"105743","282.508886","192.168.0.33","239.255.255.250","SSDP","189","M-SEARCH * HTTP/1.1 "
"105744","282.508963","192.168.0.33","239.255.255.250","SSDP","189","M-SEARCH * HTTP/1.1 "
"105751","282.573910","192.168.0.33","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"105752","282.573996","192.168.0.33","239.255.255.250","SSDP","189","M-SEARCH * HTTP/1.1 "
"105759","282.638442","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"105784","282.714110","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"105809","282.824733","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"105851","282.935053","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"105870","283.015733","192.168.0.24","163.152.1.1","DNS","75","Standard query 0x0e2f A cdn.sktnugu.com"
"105871","283.026952","163.152.1.1","192.168.0.24","DNS","512","Standard query response 0x0e2f A cdn.sktnugu.com CNAME cdn.sktnugu.com.edgekey.net CNAME e14735.e21.akamaiedge.net A 104.75.19.88 NS n5e21.akamaiedge.net NS n7e21.akamaiedge.net NS n3e21.akamaiedge.net NS n1e21.akamaiedge.net NS n0e21.akamaiedge.net NS n6e21.akamaiedge.net NS n2e21.akamaiedge.net NS n4e21.akamaiedge.net A 88.221.81.192 A 60.254.173.198 A 23.61.250.102 A 23.61.250.100 A 173.222.133.14 A 23.61.250.101 A 60.254.173.205 A 72.246.103.141 AAAA 2600:1480:e800::c0 AAAA 2600:1417:2d:f000:850e:5748:f4d0:5649"
"105881","283.049881","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"105884","283.050705","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"105887","283.059233","192.168.0.24","104.75.19.88","HTTP","264","GET /aladdin/recipe/bgm/recipe_bg_2.aac HTTP/1.1 "
"105895","283.066352","104.75.19.88","192.168.0.24","HTTP","1514","[TCP Previous segment not captured] Continuation"
"105896","283.066520","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105897","283.066707","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105898","283.066780","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105899","283.067160","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105900","283.067257","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105901","283.067424","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105908","283.073455","104.75.19.88","192.168.0.24","HTTP","1518","Continuation"
"105909","283.074030","104.75.19.88","192.168.0.24","HTTP","1518","Continuation"
"105910","283.074117","104.75.19.88","192.168.0.24","HTTP","1518","[TCP Previous segment not captured] Continuation"
"105911","283.074612","104.75.19.88","192.168.0.24","HTTP","1518","Continuation"
"105912","283.074685","104.75.19.88","192.168.0.24","HTTP","1518","Continuation"
"105913","283.075157","104.75.19.88","192.168.0.24","HTTP","214","Continuation"
"105916","283.076035","104.75.19.88","192.168.0.24","HTTP","198","[TCP Previous segment not captured] Continuation"
"105917","283.076122","104.75.19.88","192.168.0.24","HTTP","1518","[TCP Previous segment not captured] Continuation"
"105918","283.076252","104.75.19.88","192.168.0.24","HTTP","1518","Continuation"
"105920","283.079569","104.75.19.88","192.168.0.24","HTTP","1518","[TCP Previous segment not captured] Continuation"
"105922","283.080404","104.75.19.88","192.168.0.24","HTTP","1518","[TCP Previous segment not captured] Continuation"
"105930","283.085252","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105931","283.085367","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105932","283.085719","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105933","283.085883","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105934","283.086204","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105935","283.086317","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105936","283.086439","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105937","283.087087","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105938","283.087277","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105939","283.087417","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105940","283.087807","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105941","283.087928","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105942","283.088059","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105943","283.088425","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105944","283.088586","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105945","283.088862","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105946","283.089279","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105947","283.089398","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105948","283.089887","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105949","283.090006","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105950","283.090175","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105951","283.090614","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105952","283.090729","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105953","283.090871","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105976","283.096122","104.75.19.88","192.168.0.24","HTTP","1514","[TCP Previous segment not captured] Continuation"
"105977","283.096202","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105978","283.096277","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105979","283.096496","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105980","283.096576","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105981","283.096656","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105982","283.096735","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105983","283.096815","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105984","283.098581","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105987","283.099210","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105988","283.099552","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105989","283.099716","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105990","283.100030","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105991","283.100155","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105992","283.100606","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105993","283.100767","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105994","283.101088","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105995","283.101201","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105996","283.101324","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105997","283.101978","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105998","283.102090","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"105999","283.102235","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106000","283.102960","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106001","283.103077","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106002","283.103210","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106003","283.103322","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106004","283.103997","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106005","283.104183","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106006","283.104333","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106007","283.104413","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106008","283.104619","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106009","283.105088","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106010","283.106529","104.75.19.88","192.168.0.24","HTTP","1518","Continuation"
"106011","283.107564","104.75.19.88","192.168.0.24","HTTP","1514","[TCP Previous segment not captured] Continuation"
"106012","283.107685","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106013","283.107823","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106014","283.108099","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106015","283.108233","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106016","283.108564","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106017","283.108732","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106018","283.108999","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106019","283.109383","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106020","283.109545","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106021","283.109861","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106022","283.109974","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106023","283.110095","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106024","283.110701","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106025","283.110787","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106026","283.110932","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106058","283.118760","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106059","283.118899","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106060","283.119208","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106061","283.119289","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106062","283.119684","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106063","283.119797","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106064","283.119921","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106065","283.120656","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106066","283.120861","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106067","283.121001","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106068","283.121078","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106069","283.121429","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106070","283.121590","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106071","283.121913","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106072","283.122087","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106073","283.122354","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106074","283.123224","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106075","283.123389","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106076","283.123684","104.75.19.88","192.168.0.24","HTTP","1359","Continuation"
"106077","283.123855","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106078","283.124162","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106079","283.124331","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106080","283.124634","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106081","283.124802","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106082","283.125243","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106083","283.125361","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106084","283.125484","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106085","283.125999","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106086","283.126115","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106087","283.126248","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106088","283.126850","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106089","283.126968","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106090","283.127354","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106091","283.127716","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106092","283.127832","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106093","283.127953","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106094","283.128451","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106095","283.128533","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106096","283.128662","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106097","283.129123","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106098","283.129446","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106099","283.129625","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106100","283.129914","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106101","283.130182","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106102","283.130353","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106103","283.130626","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106104","283.130814","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106105","283.131060","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106135","283.169664","104.75.19.88","192.168.0.24","HTTP","1514","[TCP Previous segment not captured] Continuation"
"106136","283.169738","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106137","283.169810","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106138","283.169881","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106139","283.170022","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106140","283.170140","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106141","283.170341","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106142","283.170694","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106143","283.170867","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106144","283.171182","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106145","283.171342","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106146","283.171652","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106147","283.171813","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106148","283.172151","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106149","283.172807","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106150","283.172971","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106151","283.173287","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106154","283.174035","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106155","283.174341","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106156","283.174475","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106157","283.174818","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106158","283.174933","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106159","283.175070","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106160","283.175754","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106161","283.175872","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106162","283.176007","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106163","283.176339","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106164","283.176505","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106165","283.176784","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106177","283.178593","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106178","283.178712","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106179","283.178792","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106180","283.178870","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106181","283.178945","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106182","283.179099","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106183","283.179285","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106184","283.179517","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106185","283.179715","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106186","283.180017","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106187","283.180306","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106188","283.180389","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106195","283.183133","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106196","283.183268","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106197","283.183581","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106198","283.183697","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106199","283.187578","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106200","283.187744","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
"106201","283.188139","104.75.19.88","192.168.0.24","HTTP","1514","Continuation"
